ID,Path,Size,MimeType,AgeDays,Score,RetentionBand,TargetPath,Operation,Snippet,Ext
1GyXj6_PDLOVpTM0hRJe7evOurer8BdJa,1.Organize/Twister/Product /CSV_ Template for SE Deliverables.pptx,23966226,application/vnd.openxmlformats-officedocument.presentationml.presentation,1348,75.1,review,02-Review/Career & Past Work/Softvision/CSV_ Template for SE Deliverables.pptx,move,,.pptx
1S1Q8m4F-cadTmKuCGTXraGaNlBPCpv16,1.Organize/Twister/Product /WMK Discovery KO.pptx,18976771,application/vnd.openxmlformats-officedocument.presentationml.presentation,1351,75.0,review,02-Review/Career & Past Work/Softvision/WMK Discovery KO.pptx,move,,.pptx
1Z1JLJSm7rSQ8569tCxncFrRi29SsabfQ,1.Organize/Twister/pp/client stories.pptx,6190250,application/vnd.openxmlformats-officedocument.presentationml.presentation,1351,75.0,review,02-Review/Career & Past Work/Softvision/client stories.pptx,move,,.pptx
1y7qbpL1yRtdR3mtIqCrhVZweltYEeo0Y,1.Organize/Twister/Product /Product Design Approach.pptx,101637763,application/vnd.openxmlformats-officedocument.presentationml.presentation,1367,74.4,review,02-Review/Career & Past Work/Softvision/Product Design Approach.pptx,move,,.pptx
1XNlZLsF75ZAQMBpBHfbgebmwMlQbG3fZ,1.Organize/Twister/Product /Combined Retail Audit + Offerings.pptx,22880517,application/vnd.openxmlformats-officedocument.presentationml.presentation,1369,74.4,review,02-Review/Career & Past Work/Softvision/Combined Retail Audit + Offerings.pptx,move,,.pptx
1BF5-XcvwiXqryzjE5wu8W9Zk30CJ01NT,1.Organize/Twister/Product /GTM by SPE.pptx,1970249,application/vnd.openxmlformats-officedocument.presentationml.presentation,1369,74.4,review,02-Review/Career & Past Work/Softvision/GTM by SPE.pptx,move,,.pptx
1v3zw6i2B8Mrm-Vwft2cJKfgSIbSeuYB5,1.Organize/Twister/pp/gamification.pptx,5179239,application/vnd.openxmlformats-officedocument.presentationml.presentation,1370,74.3,review,02-Review/Career & Past Work/Softvision/gamification.pptx,move,,.pptx
1T2e2asAGa7SudF8hBciXwHa3TKIvMezX,1.Organize/Twister/Product /Gilead Web Strategy_July20 - Design System.pptx,32973656,application/vnd.openxmlformats-officedocument.presentationml.presentation,1373,74.2,review,02-Review/Career & Past Work/Softvision/Gilead Web Strategy_July20 - Design System.pptx,move,,.pptx
1lso6L0CryLqnsoFxlRpE8uTbsuFPvACY,1.Organize/Twister/Product /Project National_Presentation deck_v48 -CG 06.05.2019.pptx,19135410,application/vnd.openxmlformats-officedocument.presentationml.presentation,1373,74.2,review,02-Review/Career & Past Work/Softvision/Project National_Presentation deck_v48 -CG 06.05.2019.pptx,move,,.pptx
1_LNhfV-wUxpwLrqxaSy4N1SrxAF4PfFv,1.Organize/Twister/pp/boosting confidence product .pptx,1569604,application/vnd.openxmlformats-officedocument.presentationml.presentation,1374,74.2,review,02-Review/Career & Past Work/Softvision/boosting confidence product .pptx,move,,.pptx
1CRTf9yUb6YUD6RaKMvl3NTaS9evjGbZh,1.Organize/Twister/pp/Product Management next steps.pptx,1569591,application/vnd.openxmlformats-officedocument.presentationml.presentation,1383,73.9,review,02-Review/Career & Past Work/Softvision/Product Management next steps.pptx,move,,.pptx
1_vgNGVu0lhxdrRbxKo87jG6u9V0weky6,1.Organize/Twister/pp/EHR Scripts.pptx,10049182,application/vnd.openxmlformats-officedocument.presentationml.presentation,1397,73.4,review,02-Review/Career & Past Work/Softvision/EHR Scripts.pptx,move,,.pptx
1qdjRMHAI8z9z4lITCUtushApIvc1Irum,1.Organize/Twister/pp/T -2401.pptx,15884532,application/vnd.openxmlformats-officedocument.presentationml.presentation,1402,73.3,review,02-Review/Career & Past Work/Softvision/T -2401.pptx,move,,.pptx
1DklmdjETuErX3LmByaR4iFgZ1YFYclPw,1.Organize/Twister/Product /Copy of Discovery Boilerplate.pptx,20980772,application/vnd.openxmlformats-officedocument.presentationml.presentation,1405,43.2,archive_candidate,03-Archive/Career & Past Work/Softvision/Copy of Discovery Boilerplate.pptx,move,,.pptx
1Y_0IhWUT2xu9_LR-hg3LPZFTQlwQYeOV,1.Organize/Twister/pp/2873.pptx,2168799,application/vnd.openxmlformats-officedocument.presentationml.presentation,1409,73.0,review,02-Review/Career & Past Work/Softvision/2873.pptx,move,,.pptx
1OZ8tC3c9Uz59MTGb2-i2lsLVnbBMbGp1,1.Organize/Twister/Product /IngenioRX - Master4.pptx,20351752,application/vnd.openxmlformats-officedocument.presentationml.presentation,1409,73.0,review,02-Review/Career & Past Work/Softvision/IngenioRX - Master4.pptx,move,,.pptx
1r-iNwLrHMbvcEoSKhHcQfkf8Co4T46MU,1.Organize/Twister/Product /GoP - Community Quest Skills - Product Strategy.xlsx,182515,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1435,72.2,review,02-Review/Career & Past Work/Softvision/GoP - Community Quest Skills - Product Strategy.xlsx,move,,.xlsx
1vhPV2FXfuMiVuBjfdIEpgK00zytEF01f,1.Organize/Twister/pp/EHR platform.pptx,10352658,application/vnd.openxmlformats-officedocument.presentationml.presentation,1438,72.1,review,02-Review/Career & Past Work/Softvision/EHR platform.pptx,move,,.pptx
1TmAUHSlp1IuJ6Hq-Nl0jO2TQVF5FO4Qb,1.Organize/Twister/Product /Copy of Voyager_Workshops.pptx,3167196,application/vnd.openxmlformats-officedocument.presentationml.presentation,1439,42.0,archive_candidate,03-Archive/Career & Past Work/Softvision/Copy of Voyager_Workshops.pptx,move,,.pptx
155cCZR5UP8TRmATc38VHAGkPUoquagIU,1.Organize/Twister/Product Discovery/DRAFT_Forr DPD Wave Deck_v2.pptx,10767245,application/vnd.openxmlformats-officedocument.presentationml.presentation,1443,71.9,review,02-Review/Career & Past Work/Softvision/DRAFT_Forr DPD Wave Deck_v2.pptx,move,,.pptx
1pG6Twxj2oGqWicVrKlIT-adrk9_F76N5,1.Organize/Twister/Product /IRX.zip,30825138,application/zip,1452,51.6,review,02-Review/Career & Past Work/Softvision/IRX.zip,move,,.zip
1aLAstrdxt4OqLr4zi9mxnEFsH8QvMo0n,1.Organize/Twister/Product /Incubator-Distribution.pptx,3548066,application/vnd.openxmlformats-officedocument.presentationml.presentation,1453,71.6,review,02-Review/Career & Past Work/Softvision/Incubator-Distribution.pptx,move,,.pptx
1eLcqpXabAxLZMDK9-SxI5QQsUBwfMJeZ,1.Organize/Twister/Product Discovery/SPE - Softvision Introduction Master.pptx,31474922,application/vnd.openxmlformats-officedocument.presentationml.presentation,1453,71.6,review,02-Review/Career & Past Work/Softvision/SPE - Softvision Introduction Master.pptx,move,,.pptx
1DloiQ6clbdVYMvHyIGbaFe4CE1ONlYtm,1.Organize/Twister/pp/1619.pptx,1957041,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/1619.pptx,move,,.pptx
1GOZ6B6jNMnkQib88NNG4zsrM26WG3oY7,1.Organize/Twister/pp/2961.pptx,3827205,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/2961.pptx,move,,.pptx
1pWHGiub_Jiwuw0dCugogIXfdCSSC251L,1.Organize/Twister/pp/3096.pptx,11186491,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/3096.pptx,move,,.pptx
1NCn1rC0kYTatxipxUqCK3ZVwMmiJ4Q_t,1.Organize/Twister/pp/231.pptx,58140,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/231.pptx,move,,.pptx
153MaAkC4VIQKJ5skAgpoL8xyem9xF3UM,1.Organize/Twister/pp/307.pptx,58140,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/307.pptx,move,,.pptx
11cz--qFEjFNsJUfkBxWxVhkiWjRviuTD,1.Organize/Twister/pp/426.pptx,870934,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/426.pptx,move,,.pptx
1cvoygroQu20G7Y-Una6Un7G0LTiJowsb,1.Organize/Twister/pp/314.pptx,58099,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/314.pptx,move,,.pptx
1BzWxtLLl-IVPiGdqtLPKxnOv2qJsbQyu,1.Organize/Twister/pp/695.pptx,870934,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/695.pptx,move,,.pptx
1JwNouqXRHMVh3oD0PPuYI5uwLycuWmGP,1.Organize/Twister/pp/713.pptx,804099,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/713.pptx,move,,.pptx
1CpC1xwGk9KmgQOajNqiZ25CtAHMOLbQv,1.Organize/Twister/pp/442.pptx,53967,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/442.pptx,move,,.pptx
19ivlavYWxtuvMWQBk2_2Edfi8xqhR4us,1.Organize/Twister/pp/2073.pptx,870934,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/2073.pptx,move,,.pptx
1lNKpNtOFGvmUd-zr-Axt8Yt7Xjvuegmg,1.Organize/Twister/pp/3081.pptx,986704,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/3081.pptx,move,,.pptx
1igX-j6NS3_sh3LIPigT9U6wlLUNlvDur,1.Organize/Twister/pp/722.pptx,804099,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/722.pptx,move,,.pptx
1yzLss8j4A9GOo_R-PCYMJTmln2z-peUo,1.Organize/Twister/pp/2075.pptx,804099,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/2075.pptx,move,,.pptx
1vf8oMyG8nmAuZJgO_VH-kCD_f5KleAcx,1.Organize/Twister/pp/4929.pptx,651809,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/4929.pptx,move,,.pptx
19_cEFmmzqbku8NeiPewbvI363zx-cmYF,1.Organize/Twister/pp/4930.pptx,623938,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/4930.pptx,move,,.pptx
1z8_8t_veeCRicsLLnP0AY5IYxkyalkbu,1.Organize/Twister/pp/2032.pptx,53967,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/2032.pptx,move,,.pptx
1ruep_UakEsn3VIGKiL4wNC-MZtDXR0V2,1.Organize/Twister/pp/2643.pptx,120377,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/2643.pptx,move,,.pptx
15reUZx3nUV_n1qyUv81gNBjLOaNfjBRi,1.Organize/Twister/Product /Product Mindset,0,inode/directory,1462,51.3,review,02-Review/Career & Past Work/Softvision/Product Mindset,move,,
11QIGclt4lZO9RBH3r7-0R1YZF_DxyxOW,1.Organize/Twister/Product /Business Analyst - Skills Matrix.xlsx,62724,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1462,71.3,review,02-Review/Career & Past Work/Softvision/Business Analyst - Skills Matrix.xlsx,move,,.xlsx
1bgnAWrLVeU0sS2gM1yBwuv-0iz4OGJm1,1.Organize/Twister/Product /Product Marketing Brief - GoP.xlsx,42288,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1462,71.3,review,02-Review/Career & Past Work/Softvision/Product Marketing Brief - GoP.xlsx,move,,.xlsx
1GJPVv4hDYKWz1dKO8DPJtRhxqS76g4JV,1.Organize/Twister/Product /Magenic Digital - Architecture Assessment Template.docx,350052,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1462,71.3,review,02-Review/Career & Past Work/Softvision/Magenic Digital - Architecture Assessment Template.docx,move,,.docx
1jD6fEYhu1HyLB244B6TY3lLbA9_qiu3g,1.Organize/Twister/Product /Example 1 - Assessment.docx,913911,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1462,71.3,review,02-Review/Career & Past Work/Softvision/Example 1 - Assessment.docx,move,,.docx
1VL092KVxiLDAQGBWUDEGw2TXXxhlzSld,1.Organize/Twister/Product /ArlasOnDemand - Architecture.pptx,376646,application/vnd.openxmlformats-officedocument.presentationml.presentation,1462,71.3,review,02-Review/Career & Past Work/Softvision/ArlasOnDemand - Architecture.pptx,move,,.pptx
1tknaoU7JOcNdY4HKsewOBoxeYCR-ZWqUzxtHap15jEU,1.Organize/Twister/Product /Untitled document.docx,0,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1470,41.0,archive_candidate,03-Archive/Career & Past Work/Softvision/Untitled document.docx,move,,.docx
1zJXHltsZ52Q98bkN1IBgOUALJbmK915w,1.Organize/Twister/Product /Automation Strategy.docx,807565,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1470,71.0,review,02-Review/Career & Past Work/Softvision/Automation Strategy.docx,move,,.docx
1vhO-A9TnKyiInzHHXqWhd9Cas93ojP2h,1.Organize/Twister/Product /Humana Future of Wellness_.pptx,23017034,application/vnd.openxmlformats-officedocument.presentationml.presentation,1470,71.0,review,02-Review/Career & Past Work/Softvision/Humana Future of Wellness_.pptx,move,,.pptx
135R_e2vCIyODlreDbBpk3j34FJ_sG4yl,1.Organize/Twister/Product /Example 1 - Executive Review.pptx,924902,application/vnd.openxmlformats-officedocument.presentationml.presentation,1470,71.0,review,02-Review/Career & Past Work/Softvision/Example 1 - Executive Review.pptx,move,,.pptx
1dcpGGlzZfe3H1y0eaL3gM-YWSxKL0XMU,1.Organize/Twister/Product /RR Career Framework - Individual Contributor Audience.pptx,1033527,application/vnd.openxmlformats-officedocument.presentationml.presentation,1470,71.0,review,02-Review/Career & Past Work/Softvision/RR Career Framework - Individual Contributor Audience.pptx,move,,.pptx
1ghBTVSwxvQAc-7Y2iPDYVsmqEVTH_8Ga,1.Organize/Twister/Product /2022 Skills Matrix Review (Template).xlsx,29877,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1470,71.0,review,02-Review/Career & Past Work/Softvision/2022 Skills Matrix Review (Template).xlsx,move,,.xlsx
1PcZokswnnCnnJEGz1T7ICG27vkXcS3-9,1.Organize/Twister/Product /Requirement Standards and Best Practices.docx,374842,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1470,71.0,review,02-Review/Career & Past Work/Softvision/Requirement Standards and Best Practices.docx,move,,.docx
1OmagKC09Df43WuLN6Q1T1PnVEDfUrUlR,1.Organize/Twister/Product /Team Agile Maturity Matrix.xlsx,75862,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1470,71.0,review,02-Review/Career & Past Work/Softvision/Team Agile Maturity Matrix.xlsx,move,,.xlsx
1VOb2I6X33CiadLQbRCR_Gx2QvsRdnvUh,1.Organize/Twister/Product /Amplitude-The-North-Star-Playbook.pdf,2157285,application/pdf,1470,71.0,review,02-Review/Career & Past Work/Softvision/Amplitude-The-North-Star-Playbook.pdf,move,,.pdf
1NO3Ly95RBRkRI5Q8kFaNhabplY9ZVDC9,1.Organize/Twister/Product /Talent World - Main Features.docx,415090,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1470,71.0,review,02-Review/Career & Past Work/Softvision/Talent World - Main Features.docx,move,,.docx
1S2G66pp2rlTbSSmdXs3H7N7v6uJTl6Yb,1.Organize/Twister/Product /Intercom-PM-job-ladder-Logo.pdf,113042,application/pdf,1471,71.0,review,02-Review/Career & Past Work/Softvision/Intercom-PM-job-ladder-Logo.pdf,move,,.pdf
1NcwIjiaHPM1Hty9kjd5hm-5JNPKVJa4x,1.Organize/Twister/Product /Slickdeals Competitive Analysis.pptx,338480,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/Slickdeals Competitive Analysis.pptx,move,,.pptx
1kazWSa1LfZzfhiooHihEMv-sNPrKnESp,1.Organize/Twister/Product /00_CSV_DiscoveryPlaybooks_READ-ME_v4.0_20_0401.pptx,6319365,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/00_CSV_DiscoveryPlaybooks_READ-ME_v4.0_20_0401.pptx,move,,.pptx
1b5sUMONl7EKR6PfyXEzzS1dMl9SJzXFu,1.Organize/Twister/Product /CSV_Discovery_Playbook_PRODUCT_v10.1_20_0406.xlsx,280643,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1471,71.0,review,02-Review/Career & Past Work/Softvision/CSV_Discovery_Playbook_PRODUCT_v10.1_20_0406.xlsx,move,,.xlsx
1_QIMlBlh3UqJhoomXJjQ6CFcVdhslpSh,1.Organize/Twister/Product /Copy of IME Discovery Playbook.docx,14441,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1471,41.0,archive_candidate,03-Archive/Career & Past Work/Softvision/Copy of IME Discovery Playbook.docx,move,,.docx
152FgT1-C1Wq_SptkNWLukb9fSa0nar7V,1.Organize/Twister/Product /IME Discovery Playbook.docx,14290,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1471,71.0,review,02-Review/Career & Past Work/Softvision/IME Discovery Playbook.docx,move,,.docx
1aycseqcCdFd32IbBM086pGjW_0YeZVIk,1.Organize/Twister/Product /Design Templates - Discovery Playbook.pptx,4092808,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/Design Templates - Discovery Playbook.pptx,move,,.pptx
18jxkv5Ik-apPN8czvwkqe5T1Der_OH85,1.Organize/Twister/Product /NA_Upload.docx,6503,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1471,71.0,review,02-Review/Career & Past Work/Softvision/NA_Upload.docx,move,,.docx
1T6XpEbNAdwdd2W6WSv9rRyO5p46BFYcH,1.Organize/Twister/dt/Product Mindset,0,inode/directory,1471,51.0,review,02-Review/Career & Past Work/Softvision/Product Mindset,move,,
1jeh7ptkmn2TA42-fKf27FNAp-1KMIqBa,1.Organize/Twister/dt/Screen Shot 2022-02-24 at 9.03.04 PM.png,71569,image/png,1471,51.0,review,02-Review/Media & Assets/Screen Shot 2022-02-24 at 9.03.04 PM.png,move,,.png
1Xmq9RfA9R63sIOUE3WF3U8gjhpW_ryZG,1.Organize/Twister/Product /Cognizant Softvision New Hire Onboarding.pptx,139956547,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/Cognizant Softvision New Hire Onboarding.pptx,move,,.pptx
1H5r8CTou2G3hF-c8GPgD0c9CF-5R4s2Z,1.Organize/Twister/Product /Podification - Playbook 4-16-21.docx,2996081,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1471,71.0,review,02-Review/Career & Past Work/Softvision/Podification - Playbook 4-16-21.docx,move,,.docx
1o8NgtVdpo6LhKbxufnoENpg9UPs5XGH2,1.Organize/Twister/Product /Audit360 R5.6 Weekly Report - 09.23.19.pptx,1496038,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/Audit360 R5.6 Weekly Report - 09.23.19.pptx,move,,.pptx
1tgXLdSAY0A__baINLA_am0-_qu2cFict,1.Organize/Twister/Product /Copy of Game of Pods Platform Weekly Status - 7_20.docx,272125,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1471,41.0,archive_candidate,03-Archive/Career & Past Work/Softvision/Copy of Game of Pods Platform Weekly Status - 7_20.docx,move,,.docx
1Bq3Zvhn7uXRMley5jbNxL6iG7xnk1Zla,1.Organize/Twister/Product /Sprint Status Report_Template_WIP.pptx,181038,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/Sprint Status Report_Template_WIP.pptx,move,,.pptx
1I7ZECySTanA4VlWfKCuKIeczpqc-yrn7,1.Organize/Twister/Product /Proposed Status Report - Template.docx,191598,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1471,71.0,review,02-Review/Career & Past Work/Softvision/Proposed Status Report - Template.docx,move,,.docx
1w18GG7Ubp0nCGVUAH-cGchomzPJFkIWQ,1.Organize/Twister/Product /Feature List example.xlsx,69101,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1471,71.0,review,02-Review/Career & Past Work/Softvision/Feature List example.xlsx,move,,.xlsx
1-8DyfEP5IFrwVAyLI0JDE6SjHKBfKDxy,1.Organize/Twister/Product /EY_Canvas-Sprint2_12_ValueRealization_and_Sprint2_13_Commitments_v4.pptx,1606926,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/EY_Canvas-Sprint2_12_ValueRealization_and_Sprint2_13_Commitments_v4.pptx,move,,.pptx
1I2KuUAW9l4-TLQeXGyTkSZcZx6ZsgTCx,1.Organize/Twister/Product /GOP Starter Kit - Jan 2020.pptx,5243323,application/vnd.openxmlformats-officedocument.presentationml.presentation,1471,71.0,review,02-Review/Career & Past Work/Softvision/GOP Starter Kit - Jan 2020.pptx,move,,.pptx
